path,label,class_name,subset,split_id,file_name
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/eat/StrangerThanFiction_eat_h_nm_np1_ri_goo_4.avi,11,eat,unused,1,StrangerThanFiction_eat_h_nm_np1_ri_goo_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/eat/THE_PROTECTOR_eat_h_cm_np1_fr_goo_51.avi,11,eat,unused,1,THE_PROTECTOR_eat_h_cm_np1_fr_goo_51.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/20060723sfjfffightcoldplay_fall_floor_f_cm_np1_fr_med_0.avi,12,fall_floor,unused,1,20060723sfjfffightcoldplay_fall_floor_f_cm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/BATMAN_BEGINS_fall_floor_f_cm_np1_ba_med_11.avi,12,fall_floor,unused,1,BATMAN_BEGINS_fall_floor_f_cm_np1_ba_med_11.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/BIG_FISH_fall_floor_f_nm_np1_fr_med_11.avi,12,fall_floor,unused,1,BIG_FISH_fall_floor_f_nm_np1_fr_med_11.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/BIG_FISH_fall_floor_f_nm_np1_fr_med_26.avi,12,fall_floor,unused,1,BIG_FISH_fall_floor_f_nm_np1_fr_med_26.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/BLACK_HAWK_DOWN_fall_floor_f_cm_np1_ri_med_13.avi,12,fall_floor,unused,1,BLACK_HAWK_DOWN_fall_floor_f_cm_np1_ri_med_13.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/BLACK_HAWK_DOWN_fall_floor_u_cm_np1_fr_med_0.avi,12,fall_floor,unused,1,BLACK_HAWK_DOWN_fall_floor_u_cm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/Blade_Vs_Deacon_Frost_Sword_Fight_Scene_fall_floor_f_cm_np2_fr_med_3.avi,12,fall_floor,unused,1,Blade_Vs_Deacon_Frost_Sword_Fight_Scene_fall_floor_f_cm_np2_fr_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/CastAway1_fall_floor_u_nm_np1_fr_med_11.avi,12,fall_floor,unused,1,CastAway1_fall_floor_u_nm_np1_fr_med_11.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/Fellowship_6_fall_floor_f_nm_np1_fr_med_9.avi,12,fall_floor,unused,1,Fellowship_6_fall_floor_f_nm_np1_fr_med_9.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/Glory_fall_floor_f_cm_np1_ba_med_46.avi,12,fall_floor,unused,1,Glory_fall_floor_f_cm_np1_ba_med_46.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/Glory_fall_floor_u_cm_np1_fr_med_55.avi,12,fall_floor,unused,1,Glory_fall_floor_u_cm_np1_fr_med_55.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_bad_20.avi,12,fall_floor,unused,1,KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_bad_20.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_bad_33.avi,12,fall_floor,unused,1,KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_bad_33.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_med_50.avi,12,fall_floor,unused,1,KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_med_50.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_bad_36.avi,12,fall_floor,unused,1,KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_bad_36.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_ba_bad_23.avi,12,fall_floor,unused,1,KUNG_FU_HUSTLE_fall_floor_f_nm_np1_ba_bad_23.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/KUNG_FU_HUSTLE_fall_floor_u_cm_np1_fr_med_8.avi,12,fall_floor,unused,1,KUNG_FU_HUSTLE_fall_floor_u_cm_np1_fr_med_8.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/LONGESTYARD_fall_floor_f_cm_np1_le_med_12.avi,12,fall_floor,unused,1,LONGESTYARD_fall_floor_f_cm_np1_le_med_12.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/LONGESTYARD_fall_floor_h_nm_np1_fr_med_5.avi,12,fall_floor,unused,1,LONGESTYARD_fall_floor_h_nm_np1_fr_med_5.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/Pirates_7_fall_floor_f_nm_np3_le_med_2.avi,12,fall_floor,unused,1,Pirates_7_fall_floor_f_nm_np3_le_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_ba_med_51.avi,12,fall_floor,unused,1,RETURN_OF_THE_KING_fall_floor_f_cm_np1_ba_med_51.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/RETURN_OF_THE_KING_fall_floor_l_cm_np1_ba_med_44.avi,12,fall_floor,unused,1,RETURN_OF_THE_KING_fall_floor_l_cm_np1_ba_med_44.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/RETURN_OF_THE_KING_fall_floor_u_cm_np2_fr_med_1.avi,12,fall_floor,unused,1,RETURN_OF_THE_KING_fall_floor_u_cm_np2_fr_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/Superbad_fall_floor_u_nm_np1_ba_bad_3.avi,12,fall_floor,unused,1,Superbad_fall_floor_u_nm_np1_ba_bad_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_bad_31.avi,12,fall_floor,unused,1,THE_PROTECTOR_fall_floor_f_cm_np1_ba_bad_31.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_74.avi,12,fall_floor,unused,1,THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_74.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_94.avi,12,fall_floor,unused,1,THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_94.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_le_bad_67.avi,12,fall_floor,unused,1,THE_PROTECTOR_fall_floor_f_nm_np1_le_bad_67.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/TheBoondockSaints_fall_floor_h_cm_np1_ri_bad_117.avi,12,fall_floor,unused,1,TheBoondockSaints_fall_floor_h_cm_np1_ri_bad_117.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/TheBoondockSaints_fall_floor_u_cm_np1_fr_med_108.avi,12,fall_floor,unused,1,TheBoondockSaints_fall_floor_u_cm_np1_fr_med_108.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/TheBoondockSaints_fall_floor_u_cm_np1_fr_med_62.avi,12,fall_floor,unused,1,TheBoondockSaints_fall_floor_u_cm_np1_fr_med_62.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/TheBoondockSaints_fall_floor_u_nm_np1_fr_med_70.avi,12,fall_floor,unused,1,TheBoondockSaints_fall_floor_u_nm_np1_fr_med_70.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/TheLittleShopofHorrors_fall_floor_u_cm_np1_ri_med_10.avi,12,fall_floor,unused,1,TheLittleShopofHorrors_fall_floor_u_cm_np1_ri_med_10.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/The_Matrix_3_fall_floor_f_cm_np1_ba_med_4.avi,12,fall_floor,unused,1,The_Matrix_3_fall_floor_f_cm_np1_ba_med_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/The_Matrix_6_fall_floor_f_nm_np1_ba_bad_0.avi,12,fall_floor,unused,1,The_Matrix_6_fall_floor_f_nm_np1_ba_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fall_floor/The_Matrix_Revolutions_6_fall_floor_u_cm_np1_fr_bad_2.avi,12,fall_floor,unused,1,The_Matrix_Revolutions_6_fall_floor_u_cm_np1_fr_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_2.avi,13,fencing,unused,1,1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/AHF_Rapier_fencing_f_cm_np2_ba_bad_5.avi,13,fencing,unused,1,AHF_Rapier_fencing_f_cm_np2_ba_bad_5.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/AHF_Rapier_fencing_f_cm_np2_ri_bad_6.avi,13,fencing,unused,1,AHF_Rapier_fencing_f_cm_np2_ri_bad_6.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/Advanced_Rapier_fencing_f_cm_np2_ri_bad_4.avi,13,fencing,unused,1,Advanced_Rapier_fencing_f_cm_np2_ri_bad_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/Duel_(The_Sovereigns_Servant)_fencing_u_cm_np2_le_med_0.avi,13,fencing,unused,1,Duel_(The_Sovereigns_Servant)_fencing_u_cm_np2_le_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/Duel_with_Rapiers_fencing_f_cm_np2_ri_bad_0.avi,13,fencing,unused,1,Duel_with_Rapiers_fencing_f_cm_np2_ri_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_fr_med_2.avi,13,fencing,unused,1,Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_fr_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_1.avi,13,fencing,unused,1,Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/Rapier_Fencing_From_Arma_(sword_fight)_fencing_f_cm_np1_ri_bad_0.avi,13,fencing,unused,1,Rapier_Fencing_From_Arma_(sword_fight)_fencing_f_cm_np1_ri_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_le_bad_1.avi,13,fencing,unused,1,Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_le_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_ri_bad_4.avi,13,fencing,unused,1,Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_ri_bad_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_ba_med_3.avi,13,fencing,unused,1,The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_ba_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_fr_med_1.avi,13,fencing,unused,1,The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_fr_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/The_Scarlet_Pimpernel_-_duel_fencing_f_cm_np2_le_med_2.avi,13,fencing,unused,1,The_Scarlet_Pimpernel_-_duel_fencing_f_cm_np2_le_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/fencing/The_Scarlet_Pimpernel_-_duel_fencing_u_cm_np2_le_bad_3.avi,13,fencing,unused,1,The_Scarlet_Pimpernel_-_duel_fencing_u_cm_np2_le_bad_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/flic_flac/17flaks_flic_flac_f_cm_np1_fr_med_0.avi,14,flic_flac,unused,1,17flaks_flic_flac_f_cm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/flic_flac/17flaks_flic_flac_f_cm_np1_fr_med_2.avi,14,flic_flac,unused,1,17flaks_flic_flac_f_cm_np1_fr_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/flic_flac/Gentleman_Flick_Flack_Salto_flic_flac_f_cm_np1_le_med_1.avi,14,flic_flac,unused,1,Gentleman_Flick_Flack_Salto_flic_flac_f_cm_np1_le_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/flic_flac/JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ba_bad_2.avi,14,flic_flac,unused,1,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ba_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/flic_flac/JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ba_med_5.avi,14,flic_flac,unused,1,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ba_med_5.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/flic_flac/Simon_Bodenturnen_flic_flac_f_cm_np1_fr_med_3.avi,14,flic_flac,unused,1,Simon_Bodenturnen_flic_flac_f_cm_np1_fr_med_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/flic_flac/Turnen_Training_flick_flack_salto_gymnastics_backhandspring_backtuck_flic_flac_f_cm_np1_fr_bad_2.avi,14,flic_flac,unused,1,Turnen_Training_flick_flack_salto_gymnastics_backhandspring_backtuck_flic_flac_f_cm_np1_fr_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/golf/Ben_Hogan_Swing_golf_f_nm_np1_ri_med_2.avi,15,golf,unused,1,Ben_Hogan_Swing_golf_f_nm_np1_ri_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/golf/Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_2.avi,15,golf,unused,1,Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/golf/Natalie_Gulbis_1_golf_f_cm_np1_le_med_0.avi,15,golf,unused,1,Natalie_Gulbis_1_golf_f_cm_np1_le_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/golf/Steve_Elkington_golf_f_cm_np1_ri_med_0.avi,15,golf,unused,1,Steve_Elkington_golf_f_cm_np1_ri_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/golf/Tiger_Woods_smokes_a_drive_golf_f_cm_np1_ri_med_0.avi,15,golf,unused,1,Tiger_Woods_smokes_a_drive_golf_f_cm_np1_ri_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/DSHS_Pflicht_Bodenturnen_BAS_1_Bachelor_Spoho_handstand_f_cm_np1_le_med_1.avi,16,handstand,unused,1,DSHS_Pflicht_Bodenturnen_BAS_1_Bachelor_Spoho_handstand_f_cm_np1_le_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/Gymnastic_handstand_handstand_f_nm_np1_ri_med_0.avi,16,handstand,unused,1,Gymnastic_handstand_handstand_f_nm_np1_ri_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/Handstand_Competition_3_handstand_f_cm_np1_le_med_6.avi,16,handstand,unused,1,Handstand_Competition_3_handstand_f_cm_np1_le_med_6.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/Handstand_Training_handstand_f_cm_np1_le_goo_2.avi,16,handstand,unused,1,Handstand_Training_handstand_f_cm_np1_le_goo_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/Handstand_tutorial_1_handstand_f_nm_np1_ri_med_0.avi,16,handstand,unused,1,Handstand_tutorial_1_handstand_f_nm_np1_ri_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/Long_Handstand_-_Two_Minutes_handstand_f_nm_np1_ri_med_0.avi,16,handstand,unused,1,Long_Handstand_-_Two_Minutes_handstand_f_nm_np1_ri_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/Outdoor-Turnen_handstand_f_cm_np1_fr_med_0.avi,16,handstand,unused,1,Outdoor-Turnen_handstand_f_cm_np1_fr_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/Rush_Hour_4_Turnk_r_handstand_f_cm_np2_le_med_2.avi,16,handstand,unused,1,Rush_Hour_4_Turnk_r_handstand_f_cm_np2_le_med_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/SAFE_NO-WALL_HANDSTAND_ESCAPE_PLAN_handstand_f_nm_np1_ri_med_1.avi,16,handstand,unused,1,SAFE_NO-WALL_HANDSTAND_ESCAPE_PLAN_handstand_f_nm_np1_ri_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/Uni-Koblenz_Normfreies_Turnen__WS_05_06__Pr_fung_handstand_f_cm_np1_ri_bad_2.avi,16,handstand,unused,1,Uni-Koblenz_Normfreies_Turnen__WS_05_06__Pr_fung_handstand_f_cm_np1_ri_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/gimnasia_handstand_f_cm_np1_le_med_0.avi,16,handstand,unused,1,gimnasia_handstand_f_cm_np1_le_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/handstand_sandy_handstand_f_cm_np1_fr_med_1.avi,16,handstand,unused,1,handstand_sandy_handstand_f_cm_np1_fr_med_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/handstand/handstand_tutorial___how_to_do_a_handstand_basic_breakdance_handstand_f_nm_np1_ri_med_0.avi,16,handstand,unused,1,handstand_tutorial___how_to_do_a_handstand_basic_breakdance_handstand_f_nm_np1_ri_med_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Atlantis-__Hit_Me_With_Your_Rhythm_Stick__hit_u_cm_np1_ba_bad_1.avi,17,hit,unused,1,Atlantis-__Hit_Me_With_Your_Rhythm_Stick__hit_u_cm_np1_ba_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/BATMAN_BEGINS_hit_u_cm_np1_fr_bad_6.avi,17,hit,unused,1,BATMAN_BEGINS_hit_u_cm_np1_fr_bad_6.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Baseball_Bat_V_S__Computer_Monitor_hit_f_cm_np1_fr_bad_4.avi,17,hit,unused,1,Baseball_Bat_V_S__Computer_Monitor_hit_f_cm_np1_fr_bad_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Baseball_Bat_V_S__Computer_Monitor_hit_f_cm_np1_ri_bad_0.avi,17,hit,unused,1,Baseball_Bat_V_S__Computer_Monitor_hit_f_cm_np1_ri_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Collins_getting_hit_with_a_stick_on_the_head_hit_f_cm_np1_le_bad_0.avi,17,hit,unused,1,Collins_getting_hit_with_a_stick_on_the_head_hit_f_cm_np1_le_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Collins_getting_hit_with_a_stick_on_the_head_hit_f_cm_np1_le_bad_2.avi,17,hit,unused,1,Collins_getting_hit_with_a_stick_on_the_head_hit_f_cm_np1_le_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Collins_getting_hit_with_a_stick_on_the_head_hit_u_cm_np1_fr_bad_1.avi,17,hit,unused,1,Collins_getting_hit_with_a_stick_on_the_head_hit_u_cm_np1_fr_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Drum_Beats_-_Drum_Beats-_Slow_Blues_hit_u_cm_np1_le_bad_0.avi,17,hit,unused,1,Drum_Beats_-_Drum_Beats-_Slow_Blues_hit_u_cm_np1_le_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Drum_Beats_-_Drum_Beats-_Slow_Blues_hit_u_cm_np1_le_bad_1.avi,17,hit,unused,1,Drum_Beats_-_Drum_Beats-_Slow_Blues_hit_u_cm_np1_le_bad_1.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Einde_van_Opel_Kadett_hit_f_cm_np1_ri_bad_10.avi,17,hit,unused,1,Einde_van_Opel_Kadett_hit_f_cm_np1_ri_bad_10.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Einde_van_Opel_Kadett_hit_u_cm_np2_fr_bad_7.avi,17,hit,unused,1,Einde_van_Opel_Kadett_hit_u_cm_np2_fr_bad_7.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Glory_hit_u_nm_np1_ba_med_38.avi,17,hit,unused,1,Glory_hit_u_nm_np1_ba_med_38.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Opel_vs_Vorschlaghammer_hit_f_cm_np1_le_bad_3.avi,17,hit,unused,1,Opel_vs_Vorschlaghammer_hit_f_cm_np1_le_bad_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Opel_vs_Vorschlaghammer_hit_u_cm_np1_le_bad_5.avi,17,hit,unused,1,Opel_vs_Vorschlaghammer_hit_u_cm_np1_le_bad_5.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Schnaaper_Crew__Eisbaden_(2007)_hit_f_cm_np1_fr_bad_5.avi,17,hit,unused,1,Schnaaper_Crew__Eisbaden_(2007)_hit_f_cm_np1_fr_bad_5.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Schnaaper_Crew__Eisbaden_(2007)_hit_f_cm_np1_le_bad_2.avi,17,hit,unused,1,Schnaaper_Crew__Eisbaden_(2007)_hit_f_cm_np1_le_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/TV_Recycling_hit_f_cm_np1_fr_bad_4.avi,17,hit,unused,1,TV_Recycling_hit_f_cm_np1_fr_bad_4.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/TV_Recycling_hit_f_cm_np1_le_bad_2.avi,17,hit,unused,1,TV_Recycling_hit_f_cm_np1_le_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/TV_Recycling_hit_f_cm_np1_le_bad_3.avi,17,hit,unused,1,TV_Recycling_hit_f_cm_np1_le_bad_3.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/TheBoondockSaints_hit_u_nm_np1_le_bad_104.avi,17,hit,unused,1,TheBoondockSaints_hit_u_nm_np1_le_bad_104.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/TrumanShow_hit_u_cm_np1_ba_bad_31.avi,17,hit,unused,1,TrumanShow_hit_u_cm_np1_ba_bad_31.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/TrumanShow_hit_u_cm_np1_ba_bad_32.avi,17,hit,unused,1,TrumanShow_hit_u_cm_np1_ba_bad_32.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/TrumanShow_hit_u_cm_np1_ba_bad_33.avi,17,hit,unused,1,TrumanShow_hit_u_cm_np1_ba_bad_33.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/TrumanShow_hit_u_cm_np1_ba_bad_34.avi,17,hit,unused,1,TrumanShow_hit_u_cm_np1_ba_bad_34.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/Vorschlaghammer_gegen_Kudugal_hit_f_cm_np1_ba_bad_2.avi,17,hit,unused,1,Vorschlaghammer_gegen_Kudugal_hit_f_cm_np1_ba_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/When_It_s_Nice_Out_hit_f_cm_np1_fr_bad_2.avi,17,hit,unused,1,When_It_s_Nice_Out_hit_f_cm_np1_fr_bad_2.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hit/xbox_360_massive_destruction_hit_f_cm_np1_ri_bad_0.avi,17,hit,unused,1,xbox_360_massive_destruction_hit_f_cm_np1_ri_bad_0.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hug/A_Beautiful_Mind_4_hug_u_cm_np3_ba_goo_6.avi,18,hug,unused,1,A_Beautiful_Mind_4_hug_u_cm_np3_ba_goo_6.avi
/Users/linshenhao/Desktop/Deep Learning /HMDB project/dataset/hmdb51/hug/American_Idol_Awards_Given_to_7_Winners_at_Walt_Disney_World_hug_u_cm_np2_ba_med_2.avi,18,hug,unused,1,American_Idol_Awards_Given_to_7_Winners_at_Walt_Disney_World_hug_u_cm_np2_ba_med_2.avi
